549504 | 478 | 1239 | -31 | 0 | 0 | 0
549509 | 471 | 1100 | -31 | 0 | 0 | 0
549514 | 460 | 947 | -31 | 0 | 0 | 0
549520 | 448 | 1241 | -31 | 0 | 0 | 0
549525 | 446 | 1115 | -31 | 0 | 0 | 0
549530 | 440 | 1168 | -31 | 0 | 0 | 0
549536 | 437 | 1129 | -31 | 0 | 0 | 0
549541 | 431 | 1153 | -31 | 0 | 0 | 0
549546 | 432 | 1161 | -31 | 0 | 0 | 0
549551 | 434 | 991 | -31 | 0 | 0 | 0
549557 | 421 | 1146 | -31 | 0 | 0 | 0
549562 | 410 | 1362 | -31 | 0 | 0 | 0
549567 | 423 | 1457 | -31 | 0 | 0 | 0
549573 | 444 | 1205 | -31 | 0 | 0 | 0
549578 | 464 | 1046 | -32 | 0 | 0 | 0
549583 | 465 | 1166 | -32 | 0 | 0 | 0
549589 | 460 | 1282 | -32 | 0 | 0 | 0
549594 | 451 | 978 | -32 | 0 | 0 | 0
549599 | 441 | 877 | -32 | 0 | 0 | 0
549605 | 438 | 1090 | -32 | 0 | 0 | 0
549610 | 435 | 1066 | -32 | 0 | 0 | 0
549615 | 425 | 940 | -32 | 0 | 0 | 0
549621 | 418 | 1041 | -32 | 0 | 0 | 0
549626 | 410 | 988 | -33 | 0 | 0 | 0
549631 | 415 | 1271 | -33 | 0 | 0 | 0
549636 | 424 | 1182 | -33 | 0 | 0 | 0
549642 | 437 | 1313 | -33 | 0 | 0 | 0
549647 | 451 | 1001 | -33 | 0 | 0 | 0
549652 | 460 | 1328 | -33 | 0 | 0 | 0
549658 | 447 | 1066 | -34 | 0 | 0 | 0
549663 | 433 | 901 | -34 | 0 | 0 | 0
549668 | 446 | 823 | -34 | 0 | 0 | 0
549674 | 466 | 1088 | -35 | 0 | 0 | 0
549679 | 483 | 1453 | -35 | 0 | 0 | 0
549684 | 476 | 1053 | -35 | 0 | 0 | 0
549690 | 470 | 982 | -36 | 0 | 0 | 0
549695 | 468 | 1354 | -36 | 0 | 0 | 0
549700 | 461 | 985 | -37 | 0 | 0 | 0
549705 | 452 | 1433 | -37 | 0 | 0 | 0
549711 | 444 | 1211 | -38 | 0 | 0 | 0
549716 | 440 | 1159 | -39 | 0 | 0 | 0
549721 | 450 | 1253 | -39 | 0 | 0 | 0
549727 | 452 | 1252 | -40 | 0 | 0 | 0
549732 | 434 | 1203 | -41 | 0 | 0 | 0
549737 | 427 | 1170 | -41 | 0 | 0 | 0
549743 | 451 | 914 | -42 | 0 | 0 | 0
549748 | 458 | 1005 | -43 | 0 | 0 | 0
549753 | 450 | 1168 | -44 | 0 | 0 | 0
549759 | 445 | 996 | -45 | 0 | 0 | 0
549764 | 440 | 1025 | -45 | 0 | 0 | 0
549769 | 430 | 838 | -46 | 0 | 0 | 0
549775 | 412 | 1072 | -47 | 0 | 0 | 0
549780 | 396 | 1345 | -48 | 0 | 0 | 0
549785 | 393 | 1105 | -49 | 0 | 0 | 0
549790 | 402 | 886 | -50 | 0 | 0 | 0
549796 | 443 | 1035 | -51 | 0 | 0 | 0
549801 | 451 | 1289 | -52 | 0 | 0 | 0
549806 | 466 | 1127 | -53 | 0 | 0 | 0
549812 | 481 | 1036 | -54 | 0 | 0 | 0
549817 | 471 | 1031 | -55 | 0 | 0 | 0
549822 | 464 | 1147 | -57 | 0 | 0 | 0
549828 | 451 | 1050 | -58 | 0 | 0 | 0
549833 | 443 | 1052 | -59 | 0 | 0 | 0
549838 | 430 | 1267 | -60 | 0 | 0 | 0
549844 | 419 | 991 | -61 | 0 | 0 | 0
549849 | 462 | 1068 | -62 | 0 | 0 | 0
549854 | 468 | 1282 | -64 | 0 | 0 | 0
549860 | 499 | 1215 | -65 | 0 | 0 | 0
549865 | 511 | 1036 | -66 | 0 | 0 | 0
549870 | 514 | 940 | -67 | 0 | 0 | 0
549875 | 502 | 1286 | -69 | 0 | 0 | 0
549881 | 497 | 1087 | -70 | 0 | 0 | 0
549886 | 488 | 1107 | -71 | 0 | 0 | 0
549891 | 486 | 1268 | -72 | 0 | 0 | 0
549897 | 463 | 1103 | -74 | 0 | 0 | 0
549902 | 449 | 942 | -75 | 0 | 0 | 0
549907 | 453 | 1236 | -76 | 0 | 0 | 0
549913 | 458 | 969 | -78 | 0 | 0 | 0
549918 | 452 | 837 | -79 | 0 | 0 | 0
549923 | 439 | 1132 | -80 | 0 | 0 | 0
549929 | 460 | 1159 | -82 | 0 | 0 | 0
549934 | 467 | 1280 | -83 | 0 | 0 | 0
549939 | 454 | 985 | -85 | 0 | 0 | 0
549945 | 443 | 918 | -86 | 0 | 0 | 0
549950 | 466 | 1080 | -87 | 0 | 0 | 0
549955 | 477 | 1096 | -89 | 0 | 0 | 0
549960 | 506 | 864 | -90 | 0 | 0 | 0
549966 | 537 | 937 | -92 | 0 | 0 | 0
549971 | 518 | 1189 | -93 | 0 | 0 | 0
549976 | 514 | 1116 | -95 | 0 | 0 | 0
549982 | 521 | 1359 | -96 | 0 | 0 | 0
549987 | 525 | 1399 | -97 | 0 | 0 | 0
549992 | 564 | 1504 | -99 | 0 | 0 | 0
549998 | 574 | 853 | -100 | 0 | 0 | 0
550003 | 579 | 1004 | -102 | 0 | 0 | 0
550008 | 562 | 988 | -103 | 0 | 0 | 0
550014 | 575 | 1120 | -105 | 0 | 0 | 0
550019 | 602 | 1201 | -106 | 0 | 0 | 0
550024 | 577 | 1199 | -107 | 0 | 0 | 0
550030 | 601 | 985 | -109 | 0 | 0 | 0
550035 | 624 | 1045 | -110 | 0 | 0 | 0
550040 | 653 | 1188 | -112 | 0 | 0 | 0
550046 | 636 | 1158 | -114 | 0 | 0 | 0
550051 | 618 | 1138 | -115 | 0 | 0 | 0
550056 | 631 | 1165 | -117 | 0 | 0 | 0
550062 | 620 | 1042 | -119 | 0 | 0 | 0
550067 | 677 | 986 | -121 | 0 | 0 | 0
550072 | 671 | 1039 | -122 | 0 | 0 | 0
550077 | 669 | 983 | -124 | 0 | 0 | 0
550083 | 696 | 887 | -126 | 0 | 0 | 0
550088 | 709 | 1128 | -128 | 0 | 0 | 0
550093 | 694 | 1163 | -130 | 0 | 0 | 0
550099 | 673 | 1217 | -132 | 0 | 0 | 0
550104 | 659 | 1293 | -134 | 0 | 0 | 0
550109 | 675 | 1191 | -135 | 0 | 0 | 0
550115 | 707 | 1145 | -138 | 0 | 0 | 0
550120 | 690 | 1109 | -139 | 0 | 0 | 0
550125 | 696 | 1106 | -142 | 0 | 0 | 0
550131 | 719 | 1240 | -143 | 0 | 0 | 0
550136 | 705 | 1318 | -146 | 0 | 0 | 0
550141 | 688 | 1113 | -148 | 0 | 0 | 0
550147 | 664 | 1112 | -150 | 0 | 0 | 0
550152 | 631 | 1043 | -152 | 0 | 0 | 0
550157 | 627 | 1053 | -154 | 0 | 0 | 0
550163 | 664 | 910 | -157 | 0 | 0 | 0
550168 | 714 | 1018 | -159 | 0 | 0 | 0
550173 | 702 | 1073 | -161 | 0 | 0 | 0
550179 | 707 | 1215 | -164 | 0 | 0 | 0
550184 | 688 | 1298 | -166 | 0 | 0 | 0
550189 | 721 | 1346 | -168 | 0 | 0 | 0
550195 | 742 | 1226 | -171 | 0 | 0 | 0
550200 | 730 | 1291 | -173 | 0 | 0 | 0
550205 | 706 | 823 | -176 | 0 | 0 | 0
550211 | 694 | 1239 | -178 | 0 | 0 | 0
550216 | 665 | 1256 | -181 | 0 | 0 | 0
550221 | 658 | 1253 | -184 | 0 | 0 | 0
550227 | 670 | 1343 | -186 | 0 | 0 | 0
550232 | 712 | 1202 | -189 | 0 | 0 | 0
550237 | 715 | 1238 | -192 | 0 | 0 | 0
550243 | 702 | 1243 | -195 | 0 | 0 | 0
550248 | 737 | 1268 | -198 | 0 | 0 | 0
550253 | 711 | 938 | -201 | 0 | 0 | 0
550259 | 688 | 1148 | -204 | 0 | 0 | 0
550264 | 698 | 1164 | -207 | 0 | 0 | 0
550269 | 694 | 1085 | -210 | 0 | 0 | 0
550275 | 692 | 1233 | -213 | 0 | 0 | 0
550280 | 678 | 847 | -216 | 0 | 0 | 0
550285 | 666 | 1131 | -219 | 0 | 0 | 0
550290 | 644 | 1078 | -222 | 0 | 0 | 0
550296 | 670 | 1207 | -225 | 0 | 0 | 0
550301 | 682 | 1234 | -228 | 0 | 0 | 0
550306 | 770 | 1488 | -231 | 0 | 0 | 0
550312 | 759 | 1302 | -234 | 0 | 0 | 0
550317 | 737 | 1214 | -237 | 0 | 0 | 0
550322 | 728 | 1191 | -240 | 0 | 0 | 0
550328 | 781 | 1259 | -243 | 0 | 0 | 0
550333 | 826 | 1238 | -246 | 0 | 0 | 0
550338 | 803 | 1104 | -249 | 0 | 0 | 0
550344 | 778 | 1310 | -252 | 0 | 0 | 0
550349 | 793 | 1290 | -255 | 0 | 0 | 0
550354 | 847 | 1057 | -258 | 0 | 0 | 0
550360 | 835 | 1283 | -261 | 0 | 0 | 0
550365 | 882 | 1014 | -264 | 0 | 0 | 0
550370 | 898 | 1283 | -267 | 0 | 0 | 0
550376 | 873 | 1086 | -270 | 0 | 0 | 0
550381 | 859 | 1056 | -274 | 0 | 0 | 0
550386 | 931 | 1474 | -277 | 0 | 0 | 0
550392 | 911 | 1387 | -280 | 0 | 0 | 0
550397 | 944 | 1383 | -283 | 0 | 0 | 0
550402 | 953 | 1249 | -286 | 0 | 0 | 0
550408 | 956 | 1257 | -289 | 0 | 0 | 0
550413 | 967 | 1316 | -292 | 0 | 0 | 0
550418 | 969 | 1171 | -295 | 0 | 0 | 0
550424 | 920 | 1186 | -298 | 0 | 0 | 0
550429 | 924 | 1426 | -301 | 0 | 0 | 0
550434 | 956 | 1440 | -304 | 0 | 0 | 0
550440 | 962 | 1062 | -307 | 0 | 0 | 0
550445 | 981 | 999 | -310 | 0 | 0 | 0
550450 | 958 | 1240 | -313 | 0 | 0 | 0
550456 | 976 | 1334 | -316 | 0 | 0 | 0
550461 | 1003 | 1444 | -319 | 0 | 0 | 0
550466 | 1003 | 1253 | -322 | 0 | 0 | 0
550472 | 1116 | 1217 | -325 | 0 | 0 | 0
550477 | 1160 | 1164 | -327 | 0 | 0 | 0
550482 | 1109 | 1059 | -330 | 0 | 0 | 0
550488 | 1171 | 1296 | -333 | 0 | 0 | 0
550493 | 1148 | 1213 | -335 | 0 | 0 | 0
550498 | 1137 | 1300 | -338 | 0 | 0 | 0
550504 | 1157 | 1280 | -341 | 0 | 0 | 0
550509 | 1139 | 1382 | -343 | 0 | 0 | 0
550514 | 1095 | 1127 | -346 | 0 | 0 | 0
550520 | 1142 | 1175 | -348 | 0 | 0 | 0
550525 | 1162 | 1388 | -351 | 0 | 0 | 0
550530 | 1147 | 1414 | -354 | 0 | 0 | 0
550536 | 1147 | 1445 | -356 | 0 | 0 | 0
550541 | 1244 | 1272 | -359 | 0 | 0 | 0
550546 | 1214 | 1464 | -361 | 0 | 0 | 0
550552 | 1216 | 1351 | -364 | 0 | 0 | 0
550557 | 1201 | 1437 | -367 | 0 | 0 | 0
550562 | 1188 | 1448 | -369 | 0 | 0 | 0
550568 | 1333 | 1537 | -372 | 0 | 0 | 0
550573 | 1314 | 1243 | -374 | 0 | 0 | 0
550578 | 1291 | 1328 | -377 | 0 | 0 | 0
550584 | 1247 | 1285 | -380 | 0 | 0 | 0
550589 | 1249 | 1485 | -382 | 0 | 0 | 0
550594 | 1226 | 1198 | -385 | 0 | 0 | 0
550600 | 1356 | 1285 | -387 | 0 | 0 | 0
550605 | 1420 | 1309 | -390 | 0 | 0 | 0
550610 | 1350 | 1282 | -392 | 0 | 0 | 0
550616 | 1365 | 1306 | -394 | 0 | 0 | 0
550621 | 1444 | 1310 | -397 | 0 | 0 | 0
550626 | 1460 | 1518 | -399 | 0 | 0 | 0
550632 | 1476 | 1253 | -401 | 0 | 0 | 0
550637 | 1396 | 1425 | -403 | 0 | 0 | 0
550642 | 1368 | 1262 | -406 | 0 | 0 | 0
550648 | 1436 | 1580 | -408 | 0 | 0 | 0
550653 | 1426 | 1519 | -410 | 0 | 0 | 0
550658 | 1459 | 1472 | -413 | 0 | 0 | 0
550664 | 1480 | 1452 | -415 | 0 | 0 | 0
550669 | 1445 | 1297 | -417 | 0 | 0 | 0
550674 | 1555 | 1527 | -419 | 0 | 0 | 0
550680 | 1618 | 1523 | -422 | 0 | 0 | 0
550685 | 1637 | 1520 | -424 | 0 | 0 | 0
550690 | 1593 | 1401 | -426 | 0 | 0 | 0
550696 | 1555 | 1673 | -428 | 0 | 0 | 0
550701 | 1566 | 1465 | -431 | 0 | 0 | 0
550706 | 1593 | 1622 | -433 | 0 | 0 | 0
550712 | 1610 | 1195 | -435 | 0 | 0 | 0
550717 | 1560 | 1556 | -437 | 0 | 0 | 0
550722 | 1630 | 1589 | -439 | 0 | 0 | 0
550728 | 1664 | 1377 | -441 | 0 | 0 | 0
550733 | 1729 | 1098 | -443 | 0 | 0 | 0
550738 | 2009 | 1486 | -445 | 0 | 0 | 0
550744 | 2099 | 1633 | -447 | 0 | 0 | 0
550749 | 2095 | 1719 | -450 | 0 | 0 | 0
550754 | 2077 | 1544 | -451 | 0 | 0 | 0
550760 | 2073 | 1453 | -454 | 0 | 0 | 0
550765 | 2035 | 1553 | -455 | 0 | 0 | 0
550770 | 1977 | 1826 | -457 | 0 | 0 | 0
550776 | 2004 | 1634 | -459 | 0 | 0 | 0
550781 | 1987 | 1904 | -461 | 0 | 0 | 0
550786 | 1989 | 1687 | -463 | 0 | 0 | 0
550792 | 1920 | 1730 | -465 | 0 | 0 | 0
550797 | 1875 | 1456 | -467 | 0 | 0 | 0
550802 | 1955 | 1403 | -469 | 0 | 0 | 0
550808 | 2010 | 1477 | -471 | 0 | 0 | 0
550813 | 1933 | 1486 | -473 | 0 | 0 | 0
550818 | 2040 | 1594 | -475 | 0 | 0 | 0
550824 | 2043 | 1675 | -476 | 0 | 0 | 0
550829 | 2016 | 1859 | -478 | 0 | 0 | 0
550834 | 2054 | 1429 | -480 | 0 | 0 | 0
550840 | 2046 | 1608 | -482 | 0 | 0 | 0
550845 | 2055 | 1605 | -483 | 0 | 0 | 0
550850 | 1991 | 1409 | -485 | 0 | 0 | 0
550856 | 1902 | 1556 | -486 | 0 | 0 | 0
550861 | 1969 | 1671 | -488 | 0 | 0 | 0
550866 | 2053 | 1628 | -490 | 0 | 0 | 0
550872 | 2055 | 1481 | -491 | 0 | 0 | 0
550877 | 2053 | 1328 | -493 | 0 | 0 | 0
550882 | 2047 | 1552 | -494 | 0 | 0 | 0
550888 | 2042 | 1754 | -495 | 0 | 0 | 0
550893 | 2035 | 1377 | -497 | 0 | 0 | 0
550899 | 2006 | 1479 | -498 | 0 | 0 | 0
550904 | 2014 | 1495 | -499 | 0 | 0 | 0
550909 | 2034 | 1847 | -500 | 0 | 0 | 0
550915 | 1964 | 1501 | -501 | 0 | 0 | 0
550920 | 1928 | 1554 | -502 | 0 | 0 | 0
550925 | 1933 | 1416 | -502 | 0 | 0 | 0
550931 | 1924 | 1473 | -503 | 0 | 0 | 0
550936 | 1938 | 1739 | -504 | 0 | 0 | 0
550941 | 1986 | 1376 | -504 | 0 | 0 | 0
550947 | 2000 | 1758 | -505 | 0 | 0 | 0
550952 | 1962 | 1399 | -505 | 0 | 0 | 0
550957 | 1919 | 1403 | -505 | 0 | 0 | 0
550963 | 1967 | 1416 | -505 | 0 | 0 | 0
550968 | 1898 | 1441 | -505 | 0 | 0 | 0
550973 | 1905 | 1531 | -505 | 0 | 0 | 0
550979 | 1898 | 1492 | -505 | 0 | 0 | 0
550984 | 1928 | 1573 | -505 | 0 | 0 | 0
550989 | 1970 | 1506 | -505 | 0 | 0 | 0
550995 | 1968 | 1518 | -505 | 0 | 0 | 0
551000 | 1961 | 1474 | -505 | 0 | 0 | 0
551005 | 1950 | 1859 | -504 | 0 | 0 | 0
551011 | 1914 | 1494 | -504 | 0 | 0 | 0
551016 | 1900 | 1480 | -503 | 0 | 0 | 0
551021 | 1846 | 1341 | -503 | 0 | 0 | 0
551027 | 1823 | 1586 | -502 | 0 | 0 | 0
551032 | 1820 | 1888 | -502 | 0 | 0 | 0
551037 | 1844 | 1596 | -501 | 0 | 0 | 0
551043 | 1834 | 1685 | -501 | 0 | 0 | 0
551048 | 1811 | 1691 | -500 | 0 | 0 | 0
551053 | 1755 | 1539 | -499 | 0 | 0 | 0
551059 | 1735 | 1353 | -498 | 0 | 0 | 0
551064 | 1734 | 1442 | -498 | 0 | 0 | 0
551069 | 1742 | 1566 | -497 | 0 | 0 | 0
551075 | 1740 | 1645 | -496 | 0 | 0 | 0
551080 | 1741 | 1585 | -496 | 0 | 0 | 0
551085 | 1716 | 1630 | -495 | 0 | 0 | 0
551091 | 1693 | 1283 | -494 | 0 | 0 | 0
551096 | 1661 | 1292 | -493 | 0 | 0 | 0
551101 | 1652 | 1734 | -493 | 0 | 0 | 0
551107 | 1630 | 1339 | -492 | 0 | 0 | 0
551112 | 1593 | 1309 | -491 | 0 | 0 | 0
551117 | 1588 | 1308 | -490 | 0 | 0 | 0
551123 | 1566 | 1199 | -489 | 0 | 0 | 0
551128 | 1546 | 1617 | -488 | 0 | 0 | 0
551133 | 1517 | 1444 | -487 | 0 | 0 | 0
551139 | 1476 | 1431 | -486 | 0 | 0 | 0
551144 | 1458 | 1684 | -485 | 0 | 0 | 0
551149 | 1422 | 1326 | -484 | 0 | 0 | 0
551155 | 1396 | 1457 | -483 | 0 | 0 | 0
551160 | 1369 | 1271 | -482 | 0 | 0 | 0
551165 | 1347 | 1408 | -481 | 0 | 0 | 0
551171 | 1318 | 1459 | -479 | 0 | 0 | 0
551176 | 1286 | 1483 | -478 | 0 | 0 | 0
551181 | 1262 | 1323 | -477 | 0 | 0 | 0
551187 | 1252 | 1232 | -476 | 0 | 0 | 0
551192 | 1217 | 1395 | -475 | 0 | 0 | 0
551197 | 1164 | 1281 | -473 | 0 | 0 | 0
551203 | 1133 | 1183 | -472 | 0 | 0 | 0
551208 | 1108 | 1402 | -471 | 0 | 0 | 0
551213 | 1081 | 1173 | -470 | 0 | 0 | 0
551219 | 1045 | 1283 | -469 | 0 | 0 | 0
551224 | 1008 | 1358 | -467 | 0 | 0 | 0
551229 | 979 | 1447 | -466 | 0 | 0 | 0
551235 | 944 | 1153 | -465 | 0 | 0 | 0
551240 | 930 | 1482 | -464 | 0 | 0 | 0
551245 | 904 | 1310 | -463 | 0 | 0 | 0
551251 | 861 | 1210 | -462 | 0 | 0 | 0
551256 | 833 | 1384 | -461 | 0 | 0 | 0
551261 | 802 | 1174 | -459 | 0 | 0 | 0
551267 | 769 | 1214 | -458 | 0 | 0 | 0
551272 | 742 | 1313 | -457 | 0 | 0 | 0
551277 | 707 | 1074 | -456 | 0 | 0 | 0
551283 | 702 | 1198 | -455 | 0 | 0 | 0
551288 | 671 | 1215 | -453 | 0 | 0 | 0
551293 | 641 | 1223 | -452 | 0 | 0 | 0
551299 | 610 | 934 | -451 | 0 | 0 | 0
551304 | 584 | 1223 | -450 | 0 | 0 | 0
551309 | 563 | 1237 | -448 | 0 | 0 | 0
551315 | 539 | 1152 | -447 | 0 | 0 | 0
551320 | 514 | 1114 | -445 | 0 | 0 | 0
551325 | 496 | 1208 | -444 | 0 | 0 | 0
551331 | 478 | 1157 | -442 | 0 | 0 | 0
551336 | 466 | 1145 | -441 | 0 | 0 | 0
551341 | 457 | 1124 | -439 | 0 | 0 | 0
551347 | 457 | 1236 | -438 | 0 | 0 | 0
551352 | 448 | 1070 | -436 | 0 | 0 | 0
551357 | 444 | 993 | -434 | 0 | 0 | 0
551362 | 430 | 1200 | -433 | 0 | 0 | 0
551368 | 422 | 1214 | -431 | 0 | 0 | 0
551373 | 441 | 1018 | -429 | 0 | 0 | 0
551378 | 453 | 1297 | -427 | 0 | 0 | 0
551384 | 453 | 949 | -425 | 0 | 0 | 0
551389 | 452 | 1334 | -423 | 0 | 0 | 0
551394 | 453 | 1351 | -422 | 0 | 0 | 0
551400 | 455 | 903 | -420 | 0 | 0 | 0
551405 | 463 | 991 | -418 | 0 | 0 | 0
551410 | 472 | 1169 | -416 | 0 | 0 | 0
551416 | 475 | 888 | -414 | 0 | 0 | 0
551421 | 477 | 1120 | -412 | 0 | 0 | 0
551426 | 482 | 1018 | -410 | 0 | 0 | 0
551432 | 484 | 991 | -408 | 0 | 0 | 0
551437 | 494 | 1247 | -406 | 0 | 0 | 0
551442 | 483 | 1344 | -405 | 0 | 0 | 0
551448 | 470 | 1008 | -403 | 0 | 0 | 0
551453 | 499 | 1071 | -401 | 0 | 0 | 0
551458 | 515 | 1053 | -398 | 0 | 0 | 0
551464 | 510 | 1031 | -396 | 0 | 0 | 0
551469 | 527 | 962 | -394 | 0 | 0 | 0
551474 | 550 | 1186 | -392 | 0 | 0 | 0
551480 | 572 | 1173 | -389 | 0 | 0 | 0
551485 | 599 | 1155 | -387 | 0 | 0 | 0
551490 | 618 | 1068 | -385 | 0 | 0 | 0
551496 | 632 | 1384 | -383 | 0 | 0 | 0
551501 | 642 | 1323 | -381 | 0 | 0 | 0
551506 | 657 | 1163 | -378 | 0 | 0 | 0
551512 | 669 | 1340 | -376 | 0 | 0 | 0
551517 | 681 | 1190 | -374 | 0 | 0 | 0
551522 | 694 | 1306 | -372 | 0 | 0 | 0
551528 | 702 | 1081 | -370 | 0 | 0 | 0
551533 | 698 | 1066 | -368 | 0 | 0 | 0
551538 | 687 | 1237 | -366 | 0 | 0 | 0
551544 | 709 | 1123 | -363 | 0 | 0 | 0
551549 | 758 | 1012 | -361 | 0 | 0 | 0
551554 | 785 | 1241 | -359 | 0 | 0 | 0
551560 | 799 | 932 | -356 | 0 | 0 | 0
551565 | 811 | 1227 | -354 | 0 | 0 | 0
551570 | 831 | 1191 | -351 | 0 | 0 | 0
551576 | 848 | 1068 | -349 | 0 | 0 | 0
551581 | 868 | 1086 | -346 | 0 | 0 | 0
551586 | 881 | 1298 | -344 | 0 | 0 | 0
551592 | 896 | 1206 | -341 | 0 | 0 | 0
551597 | 894 | 1470 | -339 | 0 | 0 | 0
551602 | 904 | 1302 | -336 | 0 | 0 | 0
551607 | 937 | 1195 | -334 | 0 | 0 | 0
551613 | 953 | 1136 | -332 | 0 | 0 | 0
551618 | 946 | 1379 | -329 | 0 | 0 | 0
551623 | 935 | 1159 | -327 | 0 | 0 | 0
551629 | 965 | 1332 | -325 | 0 | 0 | 0
551634 | 1015 | 1182 | -322 | 0 | 0 | 0
551639 | 1047 | 1168 | -320 | 0 | 0 | 0
551645 | 1067 | 1126 | -317 | 0 | 0 | 0
551650 | 1077 | 1180 | -315 | 0 | 0 | 0
551655 | 1086 | 1467 | -312 | 0 | 0 | 0
551661 | 1099 | 1163 | -310 | 0 | 0 | 0
551666 | 1110 | 1532 | -307 | 0 | 0 | 0
551671 | 1118 | 1087 | -305 | 0 | 0 | 0
551677 | 1129 | 985 | -302 | 0 | 0 | 0
551682 | 1133 | 1343 | -299 | 0 | 0 | 0
551687 | 1143 | 1278 | -297 | 0 | 0 | 0
551693 | 1164 | 1354 | -294 | 0 | 0 | 0
551698 | 1171 | 1460 | -292 | 0 | 0 | 0
551703 | 1171 | 1418 | -289 | 0 | 0 | 0
551709 | 1175 | 1447 | -287 | 0 | 0 | 0
551714 | 1177 | 1279 | -284 | 0 | 0 | 0
551719 | 1186 | 1263 | -281 | 0 | 0 | 0
551725 | 1209 | 1297 | -279 | 0 | 0 | 0
551730 | 1243 | 1192 | -276 | 0 | 0 | 0
551736 | 1264 | 1175 | -273 | 0 | 0 | 0
551741 | 1277 | 1407 | -270 | 0 | 0 | 0
551746 | 1289 | 1293 | -267 | 0 | 0 | 0
551752 | 1293 | 1343 | -264 | 0 | 0 | 0
551757 | 1304 | 1440 | -261 | 0 | 0 | 0
551762 | 1312 | 1392 | -258 | 0 | 0 | 0
